Elapsed Sec,Evacuee Count
0.5799996,0
7.239994,0
10.42005,0
12.14009,0
13.38012,0
14.40014,0
15.40016,0
16.36018,0
17.2402,0
18.18023,0
19.18025,0
20.12027,0
21.10029,0
21.98031,0
22.96033,0
23.92036,0
24.82038,0
25.6804,0
26.58042,0
27.46044,0
28.36046,0
29.18048,0
30.0605,0
31.16052,0
32.36055,0
33.58058,0
34.7406,0
35.78063,0
36.86065,0
37.86068,0
38.8207,0
39.84072,0
40.88074,0
41.88077,0
42.88079,0
43.88081,0
44.84084,0
45.82086,0
46.84088,0
48.04091,0
49.16093,0
50.28096,0
51.36098,0
52.44101,0
53.48103,0
54.48106,0
55.62108,0
56.76111,0
57.90113,0
59.16116,0
60.30119,0
61.46122,0
62.52124,0
63.56126,0
64.52119,0
65.54102,0
66.48086,0
67.46069,0
68.48052,0
69.38037,0
70.28022,0
71.30005,0
72.49985,0
73.53967,0
74.61949,0
75.61932,0
76.53917,0
77.49901,0
78.47884,0
79.47868,0
80.61848,0
81.91827,0
83.05807,0
84.15789,0
85.25771,0
86.27753,0
87.37735,0
88.53716,0
89.59698,0
90.59681,0
91.59664,0
92.63647,0
93.69629,0
94.67612,0
95.71595,0
96.69579,0
97.65562,0
98.57547,0
99.45532,0
100.3352,0
101.275,0
102.1549,0
103.0547,0
103.9746,0
104.9144,0
107.214,0
109.0137,0
110.3135,0
111.5133,0
112.6531,0
113.7529,0
114.7728,0
115.9925,0
117.0724,0
118.0722,0
119.032,0
119.9719,0
120.9717,0
122.0115,0
123.0514,0
124.1312,0
125.131,0
126.1508,0
127.1507,0
128.1906,0
129.4308,0
130.6711,0
131.9514,0
133.2316,0
134.6319,0
135.9522,0
137.1925,0
138.3127,0
139.353,0
140.3532,0
141.3934,0
142.4336,0
143.4138,0
144.374,0
145.3542,0
146.2944,0
147.1946,0
148.0948,0
148.975,0
150.0152,0
151.0154,0
152.0357,0
153.0159,0
153.9761,0
154.8963,0
155.8165,0
156.7367,0
157.7569,0
159.1172,0
160.3174,0
161.4777,0
162.5979,0
163.6381,0
164.6784,0
165.7186,0
166.7788,0
167.799,0
168.8392,0
169.8395,0
170.9597,0
172.0999,0
173.1002,0
174.1204,0
175.0806,0
176.0608,0
177.021,0
178.0012,0
