Elapsed Sec,Evacuee Count
0.6199996,0
7.279994,0
10.86006,0
13.00011,0
14.40014,0
15.58017,0
16.60019,0
17.60021,0
18.46023,0
19.42025,0
20.38028,0
21.2803,0
22.14032,0
22.98034,0
23.78035,0
24.66037,0
25.58039,0
26.50042,0
27.44044,0
28.38046,0
29.36048,0
30.3405,0
31.46053,0
32.52055,0
33.82058,0
35.16061,0
36.42064,0
37.52067,0
38.52069,0
39.56071,0
40.66074,0
41.66076,0
42.62078,0
43.60081,0
44.48083,0
45.38085,0
46.28087,0
47.16089,0
48.04091,0
48.90093,0
49.78095,0
50.76097,0
51.901,0
52.88102,0
53.92104,0
54.98107,0
55.94109,0
56.92111,0
57.98114,0
59.14116,0
60.26119,0
61.44122,0
62.48124,0
63.48126,0
64.4612,0
65.42104,0
66.36088,0
67.28072,0
68.18057,0
69.08042,0
70.02026,0
70.94011,0
72.1599,0
73.29971,0
74.49951,0
75.61932,0
76.61916,0
77.559,0
78.51884,0
79.49867,0
80.47851,0
81.43835,0
82.51817,0
83.65797,0
84.73779,0
85.83761,0
86.85744,0
87.93726,0
88.95708,0
89.93692,0
90.93675,0
91.97658,0
92.97641,0
93.91625,0
95.05606,0
96.11588,0
97.09572,0
98.03556,0
98.95541,0
99.91525,0
100.7951,0
101.6949,0
102.7948,0
103.7746,0
104.7344,0
105.6743,0
106.6141,0
107.6339,0
108.6938,0
109.7736,0
110.7734,0
111.8132,0
112.8531,0
113.8529,0
114.8927,0
115.9526,0
116.9524,0
117.8922,0
118.8321,0
119.8119,0
120.7318,0
121.6516,0
122.6514,0
123.6713,0
124.6511,0
125.6309,0
126.5508,0
127.4906,0
128.4106,0
129.3508,0
130.251,0
131.1712,0
132.2314,0
133.5317,0
134.672,0
135.9522,0
137.0725,0
138.0927,0
139.0729,0
140.0131,0
140.9933,0
141.9535,0
142.8737,0
143.8539,0
144.8141,0
145.7543,0
146.6745,0
147.5947,0
148.4949,0
149.3951,0
150.3553,0
151.3155,0
152.2757,0
153.1959,0
154.1361,0
155.0763,0
156.2966,0
157.6169,0
158.8971,0
159.9774,0
161.1176,0
162.1178,0
163.098,0
164.0382,0
165.0184,0
165.9986,0
167.0589,0
168.0991,0
169.1393,0
170.1795,0
171.4798,0
172.7401,0
173.9203,0
175.0206,0
176.1008,0
177.121,0
178.1612,0
179.2015,0
180.2017,0
181.3019,0
182.6222,0
183.7224,0
184.7626,0
185.8029,0
186.7631,0
187.7033,0
188.6235,0
189.5437,0
190.4239,0
191.3641,0
192.2843,0
193.2045,0
194.1246,0
195.2649,0
196.4051,0
197.4053,0
198.4256,0
199.5458,0
200.506,0
201.4662,0
202.3864,0
204.3468,0
205.7871,0
207.1274,0
208.4277,0
209.688,0
210.9682,0
212.1285,0
213.4288,0
214.669,0
215.8293,0
217.1896,0
218.3498,0
219.37,0
220.2902,0
221.1904,0
222.0906,0
223.0108,0
224.051,0
225.2113,0
226.2915,0
227.4318,0
228.532,0
229.5722,0
230.8525,0
232.3328,0
233.8331,0
235.3535,0
236.8338,0
238.134,0
239.2143,0
240.2345,0
241.2947,0
242.435,0
243.5352,0
244.5154,0
245.5556,0
246.6359,0
247.6161,0
248.7163,0
249.9566,0
251.0168,0
252.137,0
253.2773,0
254.3175,0
255.5578,0
257.3771,0
258.8763,0
260.1956,0
261.3149,0
262.4343,0
263.5337,0
264.5132,0
265.5326,0
266.592,0
267.5515,0
268.7708,0
269.8303,0
270.7897,0
271.8891,0
272.9885,0
273.988,0
275.0474,0
276.1668,0
277.3861,0
278.6254,0
279.7248,0
280.7243,0
281.8836,0
283.3228,0
284.5222,0
285.5816,0
286.5611,0
287.4806,0
288.42,0
289.3995,0
290.279,0
291.2185,0
292.138,0
293.0775,0
294.037,0
294.9165,0
295.816,0
296.7155,0
297.7549,0
298.7544,0
299.7738,0
300.7533,0
301.6927,0
302.6322,0
303.5117,0
304.3713,0
305.2708,0
306.1703,0
307.2097,0
308.3291,0
309.3286,0
310.348,0
311.2875,0
312.227,0
313.1065,0
314.006,0
314.9055,0
315.805,0
316.7245,0
317.7239,0
318.8633,0
319.8828,0
320.8422,0
321.7817,0
322.7412,0
323.6607,0
324.6002,0
325.4997,0
326.3792,0
327.2187,0
328.0982,0
328.9578,0
329.8173,0
330.7968,0
331.8362,0
332.8556,0
333.8351,0
334.7946,0
335.7141,0
336.6535,0
337.553,0
338.5525,0
339.432,0
340.2915,0
341.331,0
342.3504,0
343.3898,0
344.3693,0
345.3088,0
346.2483,0
347.2477,0
348.1872,0
349.1067,0
350.0662,0
351.0856,0
352.105,0
353.0845,0
354.044,0
355.0834,0
356.1828,0
357.3622,0
359.0013,0
360.2606,0
361.3799,0
362.4394,0
363.4188,0
364.3983,0
365.3578,0
366.2972,0
367.2367,0
368.1562,0
369.0357,0
369.9552,0
370.9547,0
372.0341,0
373.0135,0
374.013,0
374.9925,0
375.9519,0
376.9114,0
377.8909,0
378.9703,0
379.9497,0
381.0691,0
382.2485,0
383.3878,0
384.5072,0
385.6466,0
386.786,0
387.8654,0
388.9248,0
389.9642,0
391.0037,0
392.0431,0
393.0825,0
394.3618,0
395.6211,0
396.8804,0
398.1198,0
399.2591,0
400.3985,0
401.6378,0
402.8771,0
404.4962,0
406.0954,0
407.5346,0
408.8539,0
410.1531,0
411.2725,0
412.3719,0
413.6112,0
414.5907,0
415.5102,0
416.4097,0
417.3492,0
418.2687,0
419.4081,0
420.6474,0
421.6668,0
422.7462,0
423.7856,0
424.7251,0
425.7246,0
426.6841,0
427.5636,0
428.3431,0
429.2027,0
430.2621,0
431.3615,0
432.5009,0
433.5603,0
434.4998,0
435.5592,0
436.5186,0
437.5181,0
438.3576,0
439.1372,0
439.9368,0
440.7563,0
441.5159,0
442.2955,0
443.215,0
444.0145,0
444.7741,0
445.5137,0
446.2533,0
446.9929,0
447.6925,0
448.4121,0
449.1517,0
449.8713,0
450.6109,0
451.4904,0
452.3499,0
453.1295,0
453.8891,0
454.6087,0
455.3283,0
456.0879,0
457.0074,0
457.9269,0
458.8464,0
459.8258,0
460.6854,0
461.6049,0
462.3844,0
463.204,0
463.9636,0
464.7631,0
465.5427,0
466.3023,0
467.0818,0
467.8814,0
468.641,0
469.4206,0
470.1602,0
470.8997,0
471.6993,0
472.4989,0
473.2784,0
474.1979,0
475.2574,0
476.2568,0
477.2163,0
478.1358,0
479.0553,0
479.9948,0
480.8543,0
481.8138,0
482.7732,0
483.7727,0
484.7122,0
485.7116,0
486.6511,0
487.5506,0
488.3901,0
489.1897,0
489.9893,0
490.8488,0
491.6683,0
492.4479,0
493.3274,0
494.127,0
494.9465,0
495.8061,0
496.5856,0
497.3852,0
498.1848,0
498.9643,0
499.7839,0
500.5235,0
501.2831,0
502.0626,0
502.7822,0
503.5218,0
504.2814,0
504.961,0
505.7206,0
506.5602,0
507.4197,0
508.2992,0
509.1787,0
510.0382,0
510.8978,0
511.7373,0
512.5577,0
513.3785,0
514.2193,0
515.0401,0
515.9009,0
516.7418,0
517.6426,0
518.5235,0
519.3843,0
520.2252,0
521.0259,0
521.8067,0
522.6475,0
523.4083,0
524.189,0
524.9698,0
525.7505,0
526.5313,0
527.3321,0
528.0928,0
528.8736,0
529.7344,0
530.4952,0
531.4161,0
532.4171,0
533.438,0
534.3589,0
535.3199,0
537.522,0
538.8633,0
539.8443,0
540.8052,0
541.6461,0
542.4669,0
543.3077,0
544.0884,0
544.8492,0
545.6099,0
546.3907,0
547.1714,0
547.9122,0
548.6529,0
549.4136,0
550.2344,0
551.1153,0
551.9761,0
552.7969,0
553.5577,0
554.2984,0
555.0391,0
555.8199,0
556.6607,0
557.5816,0
558.7227,0
559.7838,0
560.7647,0
561.6656,0
562.5665,0
563.3873,0
564.3282,0
565.169,0
565.9498,0
566.7305,0
567.4512,0
568.212,0
569.0528,0
569.8536,0
570.6143,0
571.4351,0
572.2559,0
573.0767,0
573.8775,0
574.6783,0
575.439,0
576.1797,0
576.9605,0
577.7213,0
578.5421,0
579.4029,0
580.2437,0
581.1446,0
582.1055,0
583.0264,0
584.0274,0
584.9683,0
586.2296,0
587.4307,0
588.6119,0
589.6329,0
590.5738,0
591.4747,0
592.3155,0
593.1163,0
593.877,0
594.6578,0
595.3985,0
596.1592,0
596.9,0
597.5806,0
598.3013,0
599.1422,0
600.1631,0
600.9839,0
601.7447,0
602.4654,0
603.2261,0
603.9669,0
604.6876,0
605.4483,0
606.2691,0
607.0499,0
607.8106,0
608.6114,0
609.4722,0
610.4131,0
611.3941,0
612.3751,0
613.316,0
614.1368,0
614.9175,0
615.7383,0
616.5391,0
617.3399,0
618.1006,0
618.9615,0
619.7823,0
620.6031,0
621.504,0
622.3047,0
623.0655,0
623.8463,0
624.587,0
625.3677,0
626.1485,0
626.9293,0
627.71,0
628.4507,0
629.1915,0
629.9322,0
630.6929,0
631.4937,0
632.2745,0
633.0753,0
633.8961,0
634.857,0
635.9981,0
637.0191,0
637.98,0
638.921,0
639.7818,0
640.6426,0
641.5235,0
642.3443,0
643.1451,0
643.9058,0
644.6666,0
645.4673,0
646.2881,0
647.1089,0
647.9297,0
648.7105,0
649.5313,0
650.3521,0
651.1929,0
652.0538,0
652.8746,0
653.6754,0
654.4962,0
655.2769,0
656.0377,0
656.7584,0
657.4791,0
658.1998,0
658.9405,0
659.7813,0
660.6622,0
661.8033,0
662.7442,0
663.6651,0
664.4459,0
665.1866,0
665.9473,0
666.668,0
667.3687,0
668.1695,0
668.9102,0
669.671,0
670.4317,0
671.2125,0
672.0132,0
672.794,0
673.5948,0
674.4356,0
675.2164,0
675.9571,0
676.6978,0
677.4185,0
678.1392,0
678.9,0
679.6807,0
680.4615,0
681.2222,0
682.1231,0
683.1241,0
684.065,0
685.0059,0
685.9468,0
686.8677,0
687.7486,0
688.6495,0
689.5103,0
690.3111,0
691.1319,0
691.9527,0
692.7535,0
693.5943,0
694.4151,0
695.296,0
696.1168,0
696.8775,0
697.6783,0
698.459,0
699.2598,0
700.1207,0
700.9214,0
701.6622,0
702.543,0
703.3238,0
704.0845,0
704.8453,0
705.586,0
706.3467,0
707.0875,0
707.8282,0
708.629,0
709.4498,0
710.3106,0
711.2715,0
712.2325,0
713.1133,0
713.9942,0
714.815,0
715.6558,0
716.5567,0
717.5176,0
718.3985,0
719.2593,0
720.1402,0
720.981,0
721.7818,0
722.6426,0
723.4835,0
724.3043,0
725.085,0
725.8458,0
726.6265,0
727.3873,0
728.148,0
728.8887,0
729.6695,0
730.4302,0
731.191,0
731.9918,0
732.8126,0
733.5933,0
734.4742,0
735.4151,0
736.4561,0
737.4171,0
738.358,0
739.399,0
740.4,0
741.5811,0
742.7623,0
743.7632,0
744.584,0
745.4048,0
746.1656,0
746.9063,0
747.647,0
748.4078,0
749.1485,0
749.9493,0
750.73,0
751.5108,0
752.3316,0
753.1124,0
753.8731,0
754.6339,0
755.3746,0
756.1153,0
756.9161,0
757.7369,0
758.5377,0
759.3384,0
760.1392,0
760.92,0
761.7408,0
762.6016,0
763.5025,0
764.3633,0
765.1841,0
766.0049,0
766.7857,0
767.5665,0
768.3472,0
769.108,0
769.8487,0
770.6094,0
771.3702,0
772.1309,0
772.8917,0
773.6524,0
774.3731,0
775.1539,0
775.9547,0
776.7354,0
777.4962,0
778.2569,0
779.0377,0
779.8184,0
780.6392,0
781.46,0
782.3008,0
783.2217,0
784.0225,0
784.8433,0
785.6441,0
786.565,0
787.4859,0
788.4869,0
789.4678,0
790.3887,0
791.3297,0
792.2105,0
793.0313,0
793.8521,0
794.6529,0
795.5137,0
796.4346,0
797.2755,0
798.1163,0
798.9371,0
799.7379,0
800.5787,0
801.3795,0
802.1202,0
802.921,0
803.8018,0
804.5626,0
805.3233,0
806.1041,0
806.8648,0
807.7657,0
808.6065,0
809.3672,0
810.088,0
811.0089,0
812.0098,0
812.9908,0
813.9918,0
814.8926,0
815.7535,0
816.5342,0
817.275,0
818.0357,0
818.7564,0
819.4971,0
820.2579,0
821.0186,0
821.8594,0
