Elapsed Sec,Evacuee Count
0.1999999,0
0.5399997,0
0.8599994,0
1.199999,0
1.539999,0
1.859998,0
2.199998,0
2.539998,0
2.859998,0
3.199997,0
3.539997,0
3.859997,0
4.199996,0
4.539996,0
4.859996,0
5.199996,0
5.539995,0
5.859995,0
6.199995,0
6.539994,0
6.859994,0
7.199994,0
7.539993,0
7.859993,0
8.199997,0
8.540005,0
8.860012,0
9.20002,0
9.540028,0
9.860035,0
10.20004,0
10.54005,0
10.86006,0
11.20007,0
11.54007,0
11.86008,0
12.20009,0
12.5401,0
12.8601,0
13.20011,0
13.54012,0
13.86013,0
14.20013,0
14.54014,0
14.86015,0
15.20016,0
15.54016,0
15.86017,0
16.20018,0
16.54019,0
16.8602,0
17.2002,0
17.54021,0
17.86022,0
18.20023,0
18.54023,0
18.86024,0
19.20025,0
19.54026,0
19.86026,0
20.20027,0
20.54028,0
20.86029,0
21.20029,0
21.5403,0
21.86031,0
22.20032,0
22.54033,0
22.86033,0
23.20034,0
23.54035,0
23.86036,0
24.20036,0
24.54037,0
24.86038,0
25.20039,0
25.54039,0
25.8604,0
26.20041,0
26.54042,0
26.86042,0
27.20043,0
27.54044,0
27.86045,0
28.20045,0
28.54046,0
28.86047,0
29.20048,0
29.54049,0
29.86049,0
30.2005,0
30.54051,0
30.86052,0
31.20052,0
31.54053,0
31.86054,0
32.20055,0
32.54055,0
32.86056,0
33.20057,0
33.54058,0
33.86058,0
34.20059,0
34.5406,0
34.86061,0
35.20061,0
35.54062,0
35.86063,0
36.20064,0
36.54065,0
36.86065,0
37.20066,0
37.54067,0
37.86068,0
38.20068,0
38.54069,0
38.8607,0
39.20071,0
39.54071,0
39.86072,0
40.20073,0
40.54074,0
40.86074,0
41.20075,0
41.54076,0
41.86077,0
42.20078,0
42.54078,0
42.86079,0
43.2008,0
43.54081,0
43.86081,0
44.20082,0
44.54083,0
44.86084,0
45.20084,0
45.54085,0
45.86086,0
46.20087,0
46.54087,0
46.86088,0
47.20089,0
47.5409,0
47.8609,0
48.20091,0
48.54092,0
48.86093,0
49.20094,0
49.54094,0
49.86095,0
50.20096,0
50.54097,0
50.86097,0
51.20098,0
51.54099,0
51.861,0
52.201,0
52.54101,0
52.86102,0
53.20103,0
53.54103,0
53.86104,0
54.20105,0
54.54106,0
54.86106,0
55.20107,0
55.54108,0
55.86109,0
56.2011,0
56.5411,0
56.86111,0
57.20112,0
57.54113,0
57.86113,0
58.20114,0
58.54115,0
58.86116,0
59.20116,0
59.54117,0
59.86118,0
60.20119,0
60.54119,0
60.8612,0
61.20121,0
61.54122,0
61.86123,0
62.20123,0
62.54124,0
62.86125,0
63.20126,0
63.54126,0
63.86127,0
64.20124,0
64.54118,0
64.86113,0
65.20107,0
65.54102,0
65.86096,0
66.2009,0
66.54085,0
66.86079,0
67.20074,0
67.54068,0
67.86063,0
68.20057,0
68.54051,0
68.86046,0
69.2004,0
69.54034,0
69.86029,0
70.20023,0
70.54018,0
70.86012,0
71.20007,0
71.54001,0
71.85995,0
72.1999,0
72.53984,0
72.85979,0
73.19973,0
73.53967,0
73.85962,0
74.19956,0
74.53951,0
74.85945,0
75.19939,0
75.53934,0
75.85928,0
76.19923,0
76.53917,0
76.85912,0
77.19906,0
77.539,0
77.85895,0
78.19889,0
78.53883,0
78.85878,0
79.19872,0
79.53867,0
79.85861,0
80.19855,0
80.5385,0
80.85844,0
81.19839,0
81.53833,0
81.85828,0
82.19822,0
82.53816,0
82.85811,0
83.19805,0
83.53799,0
83.85794,0
84.19788,0
84.53783,0
84.85777,0
85.19772,0
85.53766,0
85.8576,0
86.19755,0
86.53749,0
86.85744,0
87.19738,0
87.53732,0
87.85727,0
88.19721,0
88.53716,0
88.8571,0
89.19704,0
89.53699,0
89.85693,0
90.19688,0
90.53682,0
90.85677,0
91.19671,0
91.53665,0
91.8566,0
92.19654,0
92.53648,0
92.85643,0
93.19637,0
93.53632,0
93.85626,0
94.19621,0
94.53615,0
94.85609,0
95.19604,0
95.53598,0
95.85593,0
96.19587,0
96.53581,0
96.85576,0
97.1957,0
97.53564,0
97.85559,0
98.19553,0
98.53548,0
98.85542,0
99.19537,0
99.53531,0
99.85526,0
100.1952,0
100.5351,0
100.8551,0
101.195,0
101.535,0
101.8549,0
102.1949,0
102.5348,0
102.8548,0
103.1947,0
103.5346,0
103.8546,0
104.1945,0
104.5345,0
104.8544,0
105.1944,0
105.5343,0
105.8542,0
106.1942,0
106.5341,0
106.8541,0
107.194,0
107.534,0
107.8539,0
108.1939,0
108.5338,0
108.8537,0
109.1937,0
109.5336,0
109.8536,0
110.1935,0
110.5335,0
110.8534,0
111.1934,0
111.5333,0
111.8532,0
112.1932,0
